model;type;price;km;location;year;link
Audi A4;2,0 TDi 150 S-line Avant Multitr.;169800;222.000;Harlev;2014;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-s-line-avant-multitr/1759685
Audi A6;3,0 TDi 204 Avant quattro S-tr.;179700;314.000;Vodskov;2012;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-204-avant-quattro-s-tr/1759781
Audi A4;2,0 TDi 150 Ultra Sport Avant S-tr;284990;125.000;Taastrup;2017;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-ultra-sport-avant-s-tr/1759932
Audi Q5;2,0 TDi 190 Sport quattro S-tr.;489900;71.000;Grindsted;2018;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-190-sport-quattro-s-tr/1760482
Audi A3;2,0 TDi 184 Ambition Sportback quattro S-tr.;209700;152.000;Taastrup;2016;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-184-ambition-sportback-quattro-s-tr/1760727
Audi A6;Avant 3,0 TDI Quat S Tron 218HK Stc 7g Aut.;327500;155.000;Tørring;2017;https://www.biltorvet.dk/bil/audi/a6/avant-3-0-tdi-quat-s-tron-218hk-stc-7g-aut/1761346
Audi A6;Avant 3,0 TDI Quat S Tron 218HK Stc 7g Aut.;3191;155.000;Tørring;2017;https://www.biltorvet.dk/bil/audi/a6/avant-3-0-tdi-quat-s-tron-218hk-stc-7g-aut/1761347
Audi A4;2,0 TDi 190 Sport Avant S-tr.;299900;147.000;Næstved;2016;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-190-sport-avant-s-tr/1762564
Audi A3;1,6 TDi 110 Attraction Sportback S-tr.;164900;165.000;Næstved;2016;https://www.biltorvet.dk/bil/audi/a3/1-6-tdi-110-attraction-sportback-s-tr/1762646
Audi A3;35 TDi Sport Limited Sportback S-tr.;329900;20.000;København;2020;https://www.biltorvet.dk/bil/audi/a3/35-tdi-sport-limited-sportback-s-tr/1762811
Audi A4;Avant 2,0 TDI Multitr. 150HK Stc 8g Trinl. Gear;229900;120.000;Odense;2015;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tdi-multitr--150hk-stc-8g-trinl--gear/1763295
Audi A4;2,0 TDi 150 S-line Avant Multitr.;179000;122.000;Taastrup;2014;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-s-line-avant-multitr/1764066
Audi A3;1,6 TDi 110 Attraction Sportback S-tr.;159800;149.000;Vemmelev;2015;https://www.biltorvet.dk/bil/audi/a3/1-6-tdi-110-attraction-sportback-s-tr/1764210
Audi A4;2,0 TDi 190 S-line Avant S-tr.;329800;123.000;Bramming;2016;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-190-s-line-avant-s-tr/1764364
Audi Q5;3,0 TDI Quat S Tron 240HK 5d 7g Aut.;1495;189.000;Lemvig;2011;https://www.biltorvet.dk/bil/audi/q5/3-0-tdi-quat-s-tron-240hk-5d-7g-aut/1764428
Audi A3;2,0 TDi 150 S-line Sportback S-tr.;199800;106.000;Bramming;2016;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-150-s-line-sportback-s-tr/1764523
Audi A3;1,6 TDi 116 Sport Sportback S-tr.;229900;55.000;Rødekro;2017;https://www.biltorvet.dk/bil/audi/a3/1-6-tdi-116-sport-sportback-s-tr/1764975
Audi A3;2,0 TDi 184 Ambiente Sportback quattro S-tr.;199900;192.000;Langå;2014;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-184-ambiente-sportback-quattro-s-tr/1765567
Audi A6;3,0 TDi 272 S-line Avant quattro S-tr.;399989;131.000;Esbjerg;2015;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-272-s-line-avant-quattro-s-tr/1766069
Audi Q3;2,0 TDI Sport S Tronic 150HK 5d 7g Aut.;277500;106.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/q3/2-0-tdi-sport-s-tronic-150hk-5d-7g-aut/1766162
Audi Q3;2,0 TDI Sport S Tronic 150HK 5d 7g Aut.;2661;106.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/q3/2-0-tdi-sport-s-tronic-150hk-5d-7g-aut/1766163
Audi A6;2,0 TDi 190 Ultra S-line Avant S-tr.;399800;134.000;Køge;2018;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-s-line-avant-s-tr/1766227
Audi A4;2,0 TDi 190 S-line Avant quattro S-tr.;334900;102.000;Grindsted;2017;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-190-s-line-avant-quattro-s-tr/1766545
Audi A6;Avant 3,0 biturbo TDI Quattro Tiptr. 313HK Stc 8g Aut.;32000;217.000;Svenstrup;2013;https://www.biltorvet.dk/bil/audi/a6/avant-3-0-biturbo-tdi-quattro-tiptr--313hk-stc-8g-aut/1767029
Audi Q5;3,0 TDi 240 S-line quattro S-tr.;179900;241.000;Vejle;2010;https://www.biltorvet.dk/bil/audi/q5/3-0-tdi-240-s-line-quattro-s-tr/1767252
Audi A6;3,0 TDi 245 Avant quattro S-tr.;229800;180.000;Kjellerup;2011;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-245-avant-quattro-s-tr/1767465
Audi A3;Sportback 1,6 TDI Ambition S Tronic 110HK 5d 7g Aut.;185000;260.000;Valby;2014;https://www.biltorvet.dk/bil/audi/a3/sportback-1-6-tdi-ambition-s-tronic-110hk-5d-7g-aut/1768644
Audi A6 Allroad;3,0 TDi 204 quattro S-tr.;399900;99.000;Varde;2013;https://www.biltorvet.dk/bil/audi/a6-allroad/3-0-tdi-204-quattro-s-tr/1769106
Audi A4;2,0 TDi 190 Sport Avant quattro S-tr.;339900;88.000;Lunderskov;2017;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-190-sport-avant-quattro-s-tr/1770553
Audi A6;2,0 TDi 190 Ultra Avant S-tr.;232000;194.000;Silkeborg;2015;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-avant-s-tr/1770877
Audi A6;2,0 TDi 190 Ultra Avant S-tr.;349900;105.000;Fredericia;2018;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-avant-s-tr/1771127
Audi Q5;3,0 TDi 286 S-line quattro Tiptr.;739800;68.000;Bramming;2018;https://www.biltorvet.dk/bil/audi/q5/3-0-tdi-286-s-line-quattro-tiptr/1771601
Audi A6;3,0 TDi 245 Avant quattro S-tr.;319400;155.000;Sønderborg;2014;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-245-avant-quattro-s-tr/1771942
Audi A3;2,0 TDi 150 Sport Sportback S-tr.;279800;63.000;Køge;2018;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-150-sport-sportback-s-tr/1772211
Audi A3;1,6 TDi 116 Sport Sportback S-tr.;214900;117.000;Egå;2018;https://www.biltorvet.dk/bil/audi/a3/1-6-tdi-116-sport-sportback-s-tr/1772854
Audi A3;Sportback 1,6 TDI DPF Attraction S Tronic 105HK 5d Aut.;84900;253.000;Holsted;2012;https://www.biltorvet.dk/bil/audi/a3/sportback-1-6-tdi-dpf-attraction-s-tronic-105hk-5d-aut/1774057
Audi A7;3,0 TDi 245 Sportback quattro S-tr.;319900;187.000;Nykøbing F;2013;https://www.biltorvet.dk/bil/audi/a7/3-0-tdi-245-sportback-quattro-s-tr/1774867
Audi A3;2,0 TDi 140 Attraction Sportback S-tr.;94800;154.000;Køge;2010;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-140-attraction-sportback-s-tr/1775251
Audi A4;2,0 TDi 190 S-line Avant Multitr.;204000;167.000;Ikast;2015;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-190-s-line-avant-multitr/1775510
Audi A4;3,0 TDi 245 S-line Avant quattro S-tr.;299900;128.000;Thisted;2015;https://www.biltorvet.dk/bil/audi/a4/3-0-tdi-245-s-line-avant-quattro-s-tr/1775872
Audi A4;Avant 2,0 TDI S Tronic 150HK Stc 7g Aut.;224900;165.000;Hejnsvig;2017;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tdi-s-tronic-150hk-stc-7g-aut/1776054
Audi A4;2,0 TDi 143 S-line Avant Multitr.;89700;435.000;Vodskov;2011;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-143-s-line-avant-multitr/1776218
Audi A6;2,0 TDi 190 Ultra S-line Avant S-tr.;289900;104.000;Esbjerg;2014;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-s-line-avant-s-tr/1776336
Audi Q5;2,0 TDi 190 Sport S-line quattro S-tr.;694900;57.000;Grindsted;2018;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-190-sport-s-line-quattro-s-tr/1776593
Audi A6;2,0 TDi 190 Ultra Avant S-tr.;334900;84.000;Fredericia;2017;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-avant-s-tr/1778530
Audi A6;2,0 TDi 177 S-line Avant Multitr.;214800;163.000;Roskilde;2014;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-177-s-line-avant-multitr/1778608
Audi Q5;3,0 TDI DPF Quat S Tron 240HK 5d 7g Aut.;299900;165.000;Vester Skerninge;2012;https://www.biltorvet.dk/bil/audi/q5/3-0-tdi-dpf-quat-s-tron-240hk-5d-7g-aut/1778678
Audi Q2;1,6 TDI Sport S Tronic 116HK 5d 7g Aut.;289900;17.000;Silkeborg;2018;https://www.biltorvet.dk/bil/audi/q2/1-6-tdi-sport-s-tronic-116hk-5d-7g-aut/1778717
Audi Q5;3,0 TDi 240 S-line quattro S-tr.;299900;165.000;Vester Skerninge;2011;https://www.biltorvet.dk/bil/audi/q5/3-0-tdi-240-s-line-quattro-s-tr/1778806
Audi A6;Avant 2,0 TDI Ultra S Tronic 190HK Stc 7g Aut.;269900;208.000;Struer;2016;https://www.biltorvet.dk/bil/audi/a6/avant-2-0-tdi-ultra-s-tronic-190hk-stc-7g-aut/1779054
Audi A6;Avant 2,0 TDI Ultra S Tronic 190HK Stc 7g Aut.;359900;82.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a6/avant-2-0-tdi-ultra-s-tronic-190hk-stc-7g-aut/1779315
Audi A6;Avant 2,0 TDI Ultra S Tronic 190HK Stc 7g Aut.;3365;82.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a6/avant-2-0-tdi-ultra-s-tronic-190hk-stc-7g-aut/1779316
Audi A5;2,0 TDi 190 Sport Sportback S-tr.;399800;115.000;Harlev;2017;https://www.biltorvet.dk/bil/audi/a5/2-0-tdi-190-sport-sportback-s-tr/1779582
Audi A6;3,0 TDi 245 Avant quattro S-tr.;219900;246.000;Lunderskov;2011;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-245-avant-quattro-s-tr/1773939
Audi Q5;2,0 TDi 190 Sport quattro S-tr.;669900;54.000;Varde;2019;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-190-sport-quattro-s-tr/1779851
Audi A4;2,0 TDi 150 Edition+ Avant S-tr.;234900;149.000;Hedensted;2018;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-edition--avant-s-tr/1779575
Audi A4;Avant 2,0 TDI D Sport Edition Plus S Tronic 190HK Stc 7g Aut.;3191;46.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tdi-d-sport-edition-plus-s-tronic-190hk-stc-7g-aut/1732706
Audi A5;Sportback 2,0 TDI S Line Prestige Plus S Tronic 190HK 5d 7g Aut.;464900;20.000;Taastrup;2020;https://www.biltorvet.dk/bil/audi/a5/sportback-2-0-tdi-s-line-prestige-plus-s-tronic-190hk-5d-7g-aut/1732231
Seat Exeo;2,0 TDi 143 Style ST;89900;202.000;Silkeborg;2010;https://www.biltorvet.dk/bil/seat/exeo/2-0-tdi-143-style-st/1357567
BMW 320d;2,0 D 163HK 6g;26000;496.000;Nykøbing F;2005;https://www.biltorvet.dk/bil/bmw/320d/2-0-d-163hk-6g/1768579
Volvo XC90;2,4 D5 200 Momentum aut. AWD;260000;164.000;Aars;2011;https://www.biltorvet.dk/bil/volvo/xc90/2-4-d5-200-momentum-aut--awd/1630407
VW Polo;1,2 blueMotion TDI 75HK 5d;63500;174.500;Søborg;2012;https://www.biltorvet.dk/bil/vw/polo/1-2-bluemotion-tdi-75hk-5d/1742918
Opel Vivaro;2,0 CDTI 114HK;89900;260.000;Løgumkloster;2011;https://www.biltorvet.dk/bil/opel/vivaro/2-0-cdti-114hk/1747048
Skoda Octavia;1,6 TDI Common Rail DPF Elegance DSG 105HK 5d 7g Aut.;119000;173.000;Frederikssund;2015;https://www.biltorvet.dk/bil/skoda/octavia/1-6-tdi-common-rail-dpf-elegance-dsg-105hk-5d-7g-aut/1680590
Audi A4;2,0 TDi 122 Avant;239900;171.000;Fredericia;2017;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-122-avant/1768422
Audi Q5;2,0 TDi 143;164900;191.000;Viborg;2013;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-143/1709880
Audi A4;2,0 TDi Avant;44900;316.000;Bagsværd;2006;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-avant/1732210
Audi A4;2,0 TDi 143;114900;171.000;Fredericia;2009;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-143/1748942
Audi A4;2,0 TDi 136;115000;208.000;Rødovre;2014;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-136/1774165
Audi A4;2,0 TDi 143;124900;199.000;Fredericia;2012;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-143/1777535
Audi A4;2,7 TDi 190 Multitr.;119900;127.000;Bagsværd;2008;https://www.biltorvet.dk/bil/audi/a4/2-7-tdi-190-multitr/1758194
Audi A4;2,7 TDi 180 Cabriolet Multitr.;99900;357.000;Vejle;2007;https://www.biltorvet.dk/bil/audi/a4/2-7-tdi-180-cabriolet-multitr/1697189
Audi A8;4,2 TDi 350 quattro Tiptr.;329900;234.000;Fredericia;2010;https://www.biltorvet.dk/bil/audi/a8/4-2-tdi-350-quattro-tiptr/1678130
Audi SQ5;3,0 TDi 313 quattro Tiptr.;364500;179.000;Glostrup;2014;https://www.biltorvet.dk/bil/audi/sq5/3-0-tdi-313-quattro-tiptr/1760296
Audi A7;3,0 TDi 326 Sportback quattro Tiptr.;290000;86.000;Slagelse;2016;https://www.biltorvet.dk/bil/audi/a7/3-0-tdi-326-sportback-quattro-tiptr/1652857
Audi A4;2,0 TDi 143 Multitr.;139500;188.000;Glostrup;2013;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-143-multitr/1725181
Audi A6;3,0 TDi 218 S-tr.;330000;129.000;Silkeborg;2018;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-218-s-tr/1688554
Audi A6;2,0 TDi 190 S-line S-tr.;340000;68.000;Silkeborg;2018;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-s-line-s-tr/1678314
Audi A4;2,0 TDi 150 Avant S-tr.;234900;141.000;Vejle Øst;2018;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-avant-s-tr/1609189
Audi Q5;2,0 TDi 190 quattro S-tr.;459900;76.000;Vejle Øst;2018;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-190-quattro-s-tr/1627587
Audi A4;2,0 TDi 150 Avant S-tr.;254900;113.000;Vejle Øst;2018;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-avant-s-tr/1721568
Audi A6;3,0 TDi 245 quattro S-tr.;249800;176.000;Taastrup;2012;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-245-quattro-s-tr/1777607
Audi A4;3,0 TDi 218 Sport Avant quattro S-tr;375000;127.000;Silkeborg;2017;https://www.biltorvet.dk/bil/audi/a4/3-0-tdi-218-sport-avant-quattro-s-tr/1722883
Audi A6;3,0 TDi 204 Avant Multitr.;175000;219.000;Vinderup;2011;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-204-avant-multitr/1627112
Audi A4;2,0 TDi 136 Avant;169900;187.000;Fredericia;2013;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-136-avant/1678105
Audi Q3;2,0 TDi 150 Sport;94900;236.000;Viborg;2017;https://www.biltorvet.dk/bil/audi/q3/2-0-tdi-150-sport/1699972
Audi SQ5;3,0 TDi 326 Competition quattro Tiptr.;619999;86.000;Odense;2017;https://www.biltorvet.dk/bil/audi/sq5/3-0-tdi-326-competition-quattro-tiptr/1711088
Audi A4;2,0 TDi 150 Avant Multitr.;186900;179.000;Vejle;2015;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-avant-multitr/1722644
Audi A3;2,0 TDi 150 Ambition Sportback;109900;225.000;Odense;2014;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-150-ambition-sportback/1723858
Audi A3;1,6 TDi 110 Ultra Attraction Sportback;129900;195.000;Agerbæk;2016;https://www.biltorvet.dk/bil/audi/a3/1-6-tdi-110-ultra-attraction-sportback/1731433
Audi A4;2,0 TDi 136 Avant;89900;254.000;Vinderup;2011;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-136-avant/1733900
Audi A3;1,6 TDi Ambition Sportback;99900;158.000;Vejle Øst;2013;https://www.biltorvet.dk/bil/audi/a3/1-6-tdi-ambition-sportback/1745291
Audi A3;1,9 TDi Ambiente Sportback;39900;312.000;Vejle;2009;https://www.biltorvet.dk/bil/audi/a3/1-9-tdi-ambiente-sportback/1750757
Audi A3;2,0 TDi 140 Ambition Sportback;79900;147.000;Bagsværd;2012;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-140-ambition-sportback/1752455
Audi Q7;3,0 TDi 245 quattro Tiptr.;269900;219.000;Vinderup;2011;https://www.biltorvet.dk/bil/audi/q7/3-0-tdi-245-quattro-tiptr/1754205
Audi A6;2,0 TDi 136 Avant Multitr.;129900;259.000;Vamdrup;2009;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-136-avant-multitr/1758941
Audi A7;3,0 TDi 313 Sportback quattro Tiptr.;299800;202.000;Viborg;2013;https://www.biltorvet.dk/bil/audi/a7/3-0-tdi-313-sportback-quattro-tiptr/1766201
Audi A4;2,0 TDi 143 Avant Multitr.;144500;171.000;Glostrup;2013;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-143-avant-multitr/1766388
Audi A4;2,0 TDi 136 Avant;124900;193.000;Vejle Øst;2011;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-136-avant/1767058
Audi A4;2,0 TDi 150 Multitr.;219900;93.000;Fredericia;2016;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-multitr/1768190
Audi A4;2,0 TDi 150 Multitr.;229900;87.000;Fredericia;2016;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-multitr/1768198
Audi A3;2,0 TDi 150 Ambition Sportback;124800;191.000;Taastrup;2014;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-150-ambition-sportback/1769096
Audi Q7;4,2 TDi quattro Tiptr.;220000;246.000;Vinderup;2008;https://www.biltorvet.dk/bil/audi/q7/4-2-tdi-quattro-tiptr/1774761
Audi A3;1,9 TDi Ambition Sportback;34900;210.000;Odense;2007;https://www.biltorvet.dk/bil/audi/a3/1-9-tdi-ambition-sportback/1774839
Audi A5;2,0 TDi 177 Sportback;189800;188.000;Skjern;2013;https://www.biltorvet.dk/bil/audi/a5/2-0-tdi-177-sportback/1778839
Audi A4;2,0 TDi 120 Avant;59900;395.000;Vanløse;2009;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-120-avant/1776375
Audi A4;3,0 TDi 272 Sport Avant quattro Tiptr.;380000;105.000;Rødovre;2015;https://www.biltorvet.dk/bil/audi/a4/3-0-tdi-272-sport-avant-quattro-tiptr/1704136
Audi A3;2,0 TDi 150 S-line Sportback S-tr.;280000;77.000;Silkeborg;2018;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-150-s-line-sportback-s-tr/1690649
Audi A3;35 TDi Sport Limited Sportback S-tr.;285000;22.000;Silkeborg;2019;https://www.biltorvet.dk/bil/audi/a3/35-tdi-sport-limited-sportback-s-tr/1691987
Audi A6;3,0 TDi 218 S-line Avant S-tr.;350000;79.000;Silkeborg;2017;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-218-s-line-avant-s-tr/1742359
Audi A6;2,0 TDi 190 S-line Avant S-tr.;350000;120.000;Silkeborg;2018;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-s-line-avant-s-tr/1770523
Audi A6;3,0 TDi 218 S-line Avant S-tr.;400000;127.000;Silkeborg;2018;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-218-s-line-avant-s-tr/1771703
Audi A6;2,0 TDi 190 S-line Avant S-tr.;375000;75.000;Silkeborg;2018;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-s-line-avant-s-tr/1776570
Audi A6;2,0 TDi 190 S-line Avant S-tr.;360000;95.000;Silkeborg;2018;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-s-line-avant-s-tr/1776626
Audi A6;2,0 TDi 190 Ultra Avant quattro S-tr;379800;88.000;Skjern;2017;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-avant-quattro-s-tr/1704442
Audi A6 Allroad;3,0 TDi 204 quattro S-tr.;289999;195.000;Odense;2014;https://www.biltorvet.dk/bil/audi/a6-allroad/3-0-tdi-204-quattro-s-tr/1692214
Audi A4;3,0 TDi 218 Sport Avant S-tr.;309900;124.000;Vejle Øst;2016;https://www.biltorvet.dk/bil/audi/a4/3-0-tdi-218-sport-avant-s-tr/1621261
Audi A6;2,0 TDi 150 Ultra Avant S-tr.;289900;134.000;Kalundborg;2015;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-150-ultra-avant-s-tr/1751078
Audi A6;2,0 TDi Ultra S-line Avant quattro S-tr.;349900;123.000;Vejle Øst;2016;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-ultra-s-line-avant-quattro-s-tr/1765020
Audi A6;2,0 TDi 190 Ultra S-line Avant S-tr.;349900;108.000;Vejle Øst;2017;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-s-line-avant-s-tr/1765779
Audi A6;2,0 TDi 190 Ultra S-line Avant S-tr.;350000;77.000;Silkeborg;2017;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-s-line-avant-s-tr/1647033
Audi Q5;3,0 TDi 245 quattro S-tr.;339900;177.000;Fredericia;2015;https://www.biltorvet.dk/bil/audi/q5/3-0-tdi-245-quattro-s-tr/1678095
Audi A6 Allroad;3,0 TDi 313 quattro Tiptr.;299900;234.000;Odense;2013;https://www.biltorvet.dk/bil/audi/a6-allroad/3-0-tdi-313-quattro-tiptr/1724455
Audi A4;2,0 TDi 150 S-line Multitr.;229900;130.000;Middelfart;2015;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-s-line-multitr/1747006
Audi A4;2,0 TDi 150 Avant S-tr.;244900;112.000;Vejle;2018;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-avant-s-tr/1756720
Audi A5;2,0 TDi 190 Sportback S-tr.;284900;86.000;Fredericia;2017;https://www.biltorvet.dk/bil/audi/a5/2-0-tdi-190-sportback-s-tr/1778779
Audi A3;1,6 TDi 110 Ambition Sportback S-tr.;239680;115.000;Viborg;2016;https://www.biltorvet.dk/bil/audi/a3/1-6-tdi-110-ambition-sportback-s-tr/1750860
Audi A6 Allroad;3,0 TDi 245 quattro S-tr.;279900;181.000;Vinderup;2012;https://www.biltorvet.dk/bil/audi/a6-allroad/3-0-tdi-245-quattro-s-tr/1627136
Audi A6;2,0 TDi 190 Ultra Avant S-tr.;249900;145.000;Kolding;2016;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-avant-s-tr/1666111
Audi A6 Allroad;3,0 TDi 204 quattro S-tr.;319900;172.000;Fredericia;2014;https://www.biltorvet.dk/bil/audi/a6-allroad/3-0-tdi-204-quattro-s-tr/1678125
Audi A4;2,0 TDi 143 S-line Avant Multitr.;134800;265.000;Skjern;2011;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-143-s-line-avant-multitr/1686970
Audi A4 Allroad;3,0 TDi 245 quattro S-tr.;269999;144.000;Odense;2013;https://www.biltorvet.dk/bil/audi/a4-allroad/3-0-tdi-245-quattro-s-tr/1687769
Audi A5;3,0 TDi 218 Sport Sportback quattro S-tr.;489999;130.000;Odense;2017;https://www.biltorvet.dk/bil/audi/a5/3-0-tdi-218-sport-sportback-quattro-s-tr/1707565
Audi A1;1,6 TDi 90 Attraction Sportback S-tr.;114900;204.000;Odense;2013;https://www.biltorvet.dk/bil/audi/a1/1-6-tdi-90-attraction-sportback-s-tr/1715024
Audi A4;2,0 TDi 190 Sport Avant S-tr.;299999;79.000;Odense;2016;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-190-sport-avant-s-tr/1721416
Audi A4;2,0 TDi 143 S-line Avant Multitr.;109900;299.000;Vinderup;2010;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-143-s-line-avant-multitr/1734144
Audi A6;3,0 TDi 313 S-line Avant quattro Tiptr.;309900;174.000;Vinderup;2013;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-313-s-line-avant-quattro-tiptr/1737241
Audi A3;2,0 TDi 150 Ambition Sportback S-tr.;149900;151.000;Bagsværd;2015;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-150-ambition-sportback-s-tr/1740613
Audi A4;2,0 TDi 143 S-line Avant Multitr.;99900;315.000;Middelfart;2010;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-143-s-line-avant-multitr/1747022
Audi A6;2,0 TDi 190 Ultra S-line Avant S-tr.;369680;94.000;Viborg;2016;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-s-line-avant-s-tr/1751270
Audi A5;3,0 TDi 240 Sportback quattro S-tr.;199900;198.000;Middelfart;2011;https://www.biltorvet.dk/bil/audi/a5/3-0-tdi-240-sportback-quattro-s-tr/1754113
Audi A4 Allroad;3,0 TDi 245 quattro S-tr.;199800;174.000;Viborg;2012;https://www.biltorvet.dk/bil/audi/a4-allroad/3-0-tdi-245-quattro-s-tr/1755148
Audi A4;2,0 TDi 150 Ultra Avant S-tr.;254900;140.000;Middelfart;2016;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-ultra-avant-s-tr/1757470
Audi Q5;3,0 TDi 245 S-line quattro S-tr.;320000;158.000;Rødovre;2014;https://www.biltorvet.dk/bil/audi/q5/3-0-tdi-245-s-line-quattro-s-tr/1768330
Audi A5;2,0 TDi 150 S-line Sportback Multitr.;285000;157.000;Rødovre;2016;https://www.biltorvet.dk/bil/audi/a5/2-0-tdi-150-s-line-sportback-multitr/1774244
Audi A6;2,0 TDi 190 S-line Avant S-tr.;276900;149.000;Vamdrup;2016;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-s-line-avant-s-tr/1774519
Audi A4 Allroad;3,0 TDi 245 quattro S-tr.;99999;144.000;Odense;2013;https://www.biltorvet.dk/bil/audi/a4-allroad/3-0-tdi-245-quattro-s-tr/1775300
Audi A4;2,0 TDi 150 S-line Avant Multitr.;229999;122.000;Odense;2015;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-s-line-avant-multitr/1776622
Audi A4;2,0 TDi 150 Sport Avant S-tr.;229900;109.000;Odense;2016;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-sport-avant-s-tr/1778174
Skoda Rapid;1,6 TDi 105 Ambition SB GreenTec;109900;84.000;Viborg;2015;https://www.biltorvet.dk/bil/skoda/rapid/1-6-tdi-105-ambition-sb-greentec/1637563
